Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Location,Postponed,Makeup
20250618,0,Wednesday,NYN,NL,74,ATL,NL,74,n,ATL03,,
20250618,0,Wednesday,BAL,AL,74,TBA,AL,74,n,TAM02,,
20250618,0,Wednesday,SLN,NL,74,CHA,AL,74,n,CHI12,,
20250618,0,Wednesday,MIL,NL,75,CHN,NL,74,n,CHI11,,
20250618,0,Wednesday,KCA,AL,74,TEX,AL,74,n,ARL03,,
20250618,0,Wednesday,CLE,AL,73,SFN,NL,74,n,SFO03,,
20250618,0,Wednesday,HOU,AL,74,ATH,AL,76,n,SAC01,,
20250618,0,Wednesday,SDN,NL,73,LAN,NL,75,n,LOS03,,
20250619,0,Thursday,MIN,AL,75,CIN,NL,75,d,CIN09,,
20250619,0,Thursday,ANA,AL,74,NYA,AL,74,d,NYC21,,
20250619,0,Thursday,COL,NL,75,WAS,NL,76,d,WAS11,,
20250619,0,Thursday,PIT,NL,76,DET,AL,76,d,DET05,,
20250619,0,Thursday,SLN,NL,75,CHA,AL,75,d,CHI12,,
20250619,0,Thursday,MIL,NL,76,CHN,NL,75,d,CHI11,,
20250619,0,Thursday,KCA,AL,75,TEX,AL,75,d,ARL03,,
20250619,0,Thursday,ARI,NL,74,TOR,AL,75,d,TOR02,,
20250619,0,Thursday,CLE,AL,74,SFN,NL,75,d,SFO03,,
20250619,0,Thursday,PHI,NL,75,MIA,NL,74,n,MIA02,,
20250619,0,Thursday,NYN,NL,75,ATL,NL,75,n,ATL03,,
20250619,0,Thursday,BAL,AL,75,TBA,AL,75,n,TAM02,,
20250619,0,Thursday,HOU,AL,75,ATH,AL,77,n,SAC01,,
20250619,0,Thursday,SDN,NL,74,LAN,NL,76,n,LOS03,,
20250620,0,Friday,SEA,AL,74,CHN,NL,76,d,CHI11,,
20250620,0,Friday,TEX,AL,76,PIT,NL,77,n,PIT08,,
20250620,0,Friday,BAL,AL,76,NYA,AL,75,n,NYC21,,
20250620,0,Friday,DET,AL,77,TBA,AL,76,n,TAM02,,
20250620,0,Friday,CHA,AL,76,TOR,AL,76,n,TOR02,,
20250620,0,Friday,ATL,NL,76,MIA,NL,75,n,MIA02,,
20250620,0,Friday,NYN,NL,76,PHI,NL,76,n,PHI13,,
20250620,0,Friday,CIN,NL,76,SLN,NL,76,n,STL10,,
20250620,0,Friday,MIL,NL,77,MIN,AL,76,n,MIN04,,
20250620,0,Friday,ARI,NL,75,COL,NL,76,n,DEN02,,
20250620,0,Friday,HOU,AL,76,ANA,AL,75,n,ANA01,,
20250620,0,Friday,KCA,AL,76,SDN,NL,75,n,SAN02,,
20250620,0,Friday,CLE,AL,75,ATH,AL,78,n,SAC01,,
20250620,0,Friday,WAS,NL,77,LAN,NL,77,n,LOS03,,
20250620,0,Friday,BOS,AL,77,SFN,NL,76,n,SFO03,,
20250621,0,Saturday,DET,AL,78,TBA,AL,77,d,TAM02,,
20250621,0,Saturday,BAL,AL,77,NYA,AL,76,d,NYC21,,
20250621,0,Saturday,MIL,NL,78,MIN,AL,77,d,MIN04,,
20250621,0,Saturday,CIN,NL,77,SLN,NL,77,d,STL10,,
20250621,0,Saturday,SEA,AL,75,CHN,NL,77,d,CHI11,,
20250621,0,Saturday,CHA,AL,77,TOR,AL,77,d,TOR02,,
20250621,0,Saturday,TEX,AL,77,PIT,NL,78,d,PIT08,,
20250621,0,Saturday,BOS,AL,78,SFN,NL,77,d,SFO03,,
20250621,0,Saturday,ATL,NL,77,MIA,NL,76,d,MIA02,,
20250621,0,Saturday,NYN,NL,77,PHI,NL,77,n,PHI13,,
20250621,0,Saturday,KCA,AL,77,SDN,NL,76,d,SAN02,,
20250621,0,Saturday,ARI,NL,76,COL,NL,77,n,DEN02,,
20250621,0,Saturday,HOU,AL,77,ANA,AL,76,n,ANA01,,
20250621,0,Saturday,CLE,AL,76,ATH,AL,79,n,SAC01,,
20250621,0,Saturday,WAS,NL,78,LAN,NL,78,n,LOS03,,
20250622,0,Sunday,BAL,AL,78,NYA,AL,77,d,NYC21,,
20250622,0,Sunday,DET,AL,79,TBA,AL,78,d,TAM02,,
20250622,0,Sunday,TEX,AL,78,PIT,NL,79,d,PIT08,,
20250622,0,Sunday,CHA,AL,78,TOR,AL,78,d,TOR02,,
20250622,0,Sunday,ATL,NL,78,MIA,NL,77,d,MIA02,,
20250622,0,Sunday,MIL,NL,79,MIN,AL,78,d,MIN04,,
20250622,0,Sunday,CIN,NL,78,SLN,NL,78,d,STL10,,
20250622,0,Sunday,SEA,AL,76,CHN,NL,78,d,CHI11,,
20250622,0,Sunday,ARI,NL,77,COL,NL,78,d,DEN02,,
20250622,0,Sunday,CLE,AL,77,ATH,AL,80,d,SAC01,,
20250622,0,Sunday,BOS,AL,79,SFN,NL,78,d,SFO03,,
20250622,0,Sunday,HOU,AL,78,ANA,AL,77,d,ANA01,,
20250622,0,Sunday,WAS,NL,79,LAN,NL,79,d,LOS03,,
20250622,0,Sunday,KCA,AL,78,SDN,NL,77,d,SAN02,,
20250622,0,Sunday,NYN,NL,78,PHI,NL,78,n,PHI13,,
20250623,0,Monday,TEX,AL,79,BAL,AL,79,n,BAL12,,
20250623,0,Monday,NYA,AL,78,CIN,NL,79,n,CIN09,,
20250623,0,Monday,ATL,NL,79,NYN,NL,79,n,NYC20,,
20250623,0,Monday,ARI,NL,78,CHA,AL,79,n,CHI12,,
20250623,0,Monday,PIT,NL,80,MIL,NL,80,n,MIL06,,
20250623,0,Monday,SEA,AL,77,MIN,AL,79,n,MIN04,,
20250623,0,Monday,CHN,NL,79,SLN,NL,79,n,STL10,,
20250623,0,Monday,BOS,AL,80,ANA,AL,78,n,ANA01,,
20250623,0,Monday,WAS,NL,80,SDN,NL,78,n,SAN02,,
20250624,0,Tuesday,TEX,AL,80,BAL,AL,80,n,BAL12,,
20250624,0,Tuesday,TOR,AL,79,CLE,AL,78,n,CLE08,,
20250624,0,Tuesday,ATH,AL,81,DET,AL,80,n,DET05,,
20250624,0,Tuesday,NYA,AL,79,CIN,NL,80,n,CIN09,,
20250624,0,Tuesday,ATL,NL,80,NYN,NL,80,n,NYC20,,
20250624,0,Tuesday,ARI,NL,79,CHA,AL,80,n,CHI12,,
20250624,0,Tuesday,TBA,AL,79,KCA,AL,79,n,KAN06,,
20250624,0,Tuesday,PIT,NL,81,MIL,NL,81,n,MIL06,,
20250624,0,Tuesday,SEA,AL,78,MIN,AL,80,n,MIN04,,
20250624,0,Tuesday,CHN,NL,80,SLN,NL,80,n,STL10,,
20250624,0,Tuesday,PHI,NL,79,HOU,AL,79,n,HOU03,,
20250624,0,Tuesday,LAN,NL,80,COL,NL,79,n,DEN02,,
20250624,0,Tuesday,BOS,AL,81,ANA,AL,79,n,ANA01,,
20250624,0,Tuesday,WAS,NL,81,SDN,NL,79,n,SAN02,,
20250624,0,Tuesday,MIA,NL,78,SFN,NL,79,n,SFO03,,
20250625,0,Wednesday,ARI,NL,80,CHA,AL,81,d,CHI12,,
20250625,0,Wednesday,PIT,NL,82,MIL,NL,82,d,MIL06,,
20250625,0,Wednesday,BOS,AL,82,ANA,AL,80,d,ANA01,,
20250625,0,Wednesday,WAS,NL,82,SDN,NL,80,d,SAN02,,
20250625,0,Wednesday,TEX,AL,81,BAL,AL,81,n,BAL12,,
20250625,0,Wednesday,TOR,AL,80,CLE,AL,79,n,CLE08,,
20250625,0,Wednesday,ATH,AL,82,DET,AL,81,n,DET05,,
20250625,0,Wednesday,NYA,AL,80,CIN,NL,81,n,CIN09,,
20250625,0,Wednesday,ATL,NL,81,NYN,NL,81,n,NYC20,,
20250625,0,Wednesday,TBA,AL,80,KCA,AL,80,n,KAN06,,
20250625,0,Wednesday,SEA,AL,79,MIN,AL,81,n,MIN04,,
20250625,0,Wednesday,CHN,NL,81,SLN,NL,81,n,STL10,,
20250625,0,Wednesday,PHI,NL,80,HOU,AL,80,n,HOU03,,
20250625,0,Wednesday,LAN,NL,81,COL,NL,80,n,DEN02,,
20250625,0,Wednesday,MIA,NL,79,SFN,NL,80,n,SFO03,,
20250626,0,Thursday,TOR,AL,81,CLE,AL,80,d,CLE08,,
20250626,0,Thursday,ATH,AL,83,DET,AL,82,d,DET05,,
20250626,0,Thursday,SEA,AL,80,MIN,AL,82,d,MIN04,,
20250626,0,Thursday,PHI,NL,81,HOU,AL,81,d,HOU03,,
20250626,0,Thursday,TBA,AL,81,KCA,AL,81,d,KAN06,,
20250626,0,Thursday,CHN,NL,82,SLN,NL,82,d,STL10,,
20250626,0,Thursday,LAN,NL,82,COL,NL,81,d,DEN02,,
20250626,0,Thursday,MIA,NL,80,SFN,NL,81,d,SFO03,,
20250626,0,Thursday,ATL,NL,82,NYN,NL,82,n,NYC20,,
20250627,0,Friday,NYN,NL,83,PIT,NL,83,n,PIT08,,
20250627,0,Friday,TBA,AL,82,BAL,AL,82,n,BAL12,,
20250627,0,Friday,ATH,AL,84,NYA,AL,81,n,NYC21,,
20250627,0,Friday,TOR,AL,82,BOS,AL,83,n,BOS07,,
20250627,0,Friday,SDN,NL,81,CIN,NL,82,n,CIN09,,
20250627,0,Friday,SLN,NL,83,CLE,AL,81,n,CLE08,,
20250627,0,Friday,MIN,AL,83,DET,AL,83,n,DET05,,
20250627,0,Friday,PHI,NL,82,ATL,NL,83,n,ATL03,,
20250627,0,Friday,SFN,NL,82,CHA,AL,82,n,CHI12,,
20250627,0,Friday,SEA,AL,81,TEX,AL,82,n,ARL03,,
20250627,0,Friday,CHN,NL,83,HOU,AL,82,n,HOU03,,
20250627,0,Friday,LAN,NL,83,KCA,AL,82,n,KAN06,,
20250627,0,Friday,COL,NL,82,MIL,NL,83,n,MIL06,,
20250627,0,Friday,WAS,NL,83,ANA,AL,81,n,ANA01,,
20250627,0,Friday,MIA,NL,81,ARI,NL,81,n,PHO01,,
20250628,0,Saturday,ATH,AL,85,NYA,AL,82,d,NYC21,,
20250628,0,Saturday,MIN,AL,84,DET,AL,84,d,DET05,,
20250628,0,Saturday,TBA,AL,83,BAL,AL,83,d,BAL12,,
20250628,0,Saturday,NYN,NL,84,PIT,NL,84,d,PIT08,,
20250628,0,Saturday,SEA,AL,82,TEX,AL,83,d,ARL03,,
20250628,0,Saturday,MIA,NL,82,ARI,NL,82,d,PHO01,,
20250628,0,Saturday,TOR,AL,83,BOS,AL,84,d,BOS07,,
20250628,0,Saturday,SFN,NL,83,CHA,AL,83,d,CHI12,,
20250628,0,Saturday,SDN,NL,82,CIN,NL,83,d,CIN09,,
20250628,0,Saturday,SLN,NL,84,CLE,AL,82,d,CLE08,,
20250628,0,Saturday,LAN,NL,84,KCA,AL,83,d,KAN06,,
20250628,0,Saturday,COL,NL,83,MIL,NL,84,d,MIL06,,
20250628,0,Saturday,PHI,NL,83,ATL,NL,84,n,ATL03,,
20250628,0,Saturday,CHN,NL,84,HOU,AL,83,n,HOU03,,
20250628,0,Saturday,WAS,NL,84,ANA,AL,82,n,ANA01,,
20250629,0,Sunday,SLN,NL,85,CLE,AL,83,d,CLE08,,
20250629,0,Sunday,PHI,NL,84,ATL,NL,85,d,ATL03,,
20250629,0,Sunday,TBA,AL,84,BAL,AL,84,d,BAL12,,
20250629,0,Sunday,TOR,AL,84,BOS,AL,85,d,BOS07,,
20250629,0,Sunday,ATH,AL,86,NYA,AL,83,d,NYC21,,
20250629,0,Sunday,NYN,NL,85,PIT,NL,85,d,PIT08,,
20250629,0,Sunday,SDN,NL,83,CIN,NL,84,d,CIN09,,
20250629,0,Sunday,MIN,AL,85,DET,AL,85,d,DET05,,
20250629,0,Sunday,SFN,NL,84,CHA,AL,84,d,CHI12,,
20250629,0,Sunday,CHN,NL,85,HOU,AL,84,d,HOU03,,
20250629,0,Sunday,LAN,NL,85,KCA,AL,84,d,KAN06,,
20250629,0,Sunday,COL,NL,84,MIL,NL,85,d,MIL06,,
20250629,0,Sunday,SEA,AL,83,TEX,AL,84,d,ARL03,,
20250629,0,Sunday,WAS,NL,85,ANA,AL,83,d,ANA01,,
20250629,0,Sunday,MIA,NL,83,ARI,NL,83,d,PHO01,,
20250630,0,Monday,SDN,NL,84,PHI,NL,85,n,PHI13,,
20250630,0,Monday,SLN,NL,86,PIT,NL,86,n,PIT08,,
20250630,0,Monday,NYA,AL,84,TOR,AL,85,n,TOR02,,
20250630,0,Monday,CIN,NL,85,BOS,AL,86,n,BOS07,,
20250630,0,Monday,ATH,AL,87,TBA,AL,85,n,TAM02,,
20250630,0,Monday,BAL,AL,85,TEX,AL,85,n,ARL03,,
20250630,0,Monday,SFN,NL,85,ARI,NL,84,n,PHO01,,
20250630,0,Monday,KCA,AL,85,SEA,AL,84,n,SEA03,,
20250701,0,Tuesday,NYA,AL,85,TOR,AL,86,d,TOR02,,
20250701,0,Tuesday,SDN,NL,85,PHI,NL,86,n,PHI13,,
20250701,0,Tuesday,MIN,AL,86,MIA,NL,84,n,MIA02,,
20250701,0,Tuesday,SLN,NL,87,PIT,NL,87,n,PIT08,,
20250701,0,Tuesday,DET,AL,86,WAS,NL,86,n,WAS11,,
20250701,0,Tuesday,ATH,AL,88,TBA,AL,86,n,TAM02,,
20250701,0,Tuesday,CIN,NL,86,BOS,AL,87,n,BOS07,,
20250701,0,Tuesday,MIL,NL,86,NYN,NL,86,n,NYC20,,
20250701,0,Tuesday,ANA,AL,84,ATL,NL,86,n,ATL03,,
20250701,0,Tuesday,CLE,AL,84,CHN,NL,86,n,CHI11,,
20250701,0,Tuesday,BAL,AL,86,TEX,AL,86,n,ARL03,,
20250701,0,Tuesday,HOU,AL,85,COL,NL,85,n,DEN02,,
20250701,0,Tuesday,SFN,NL,86,ARI,NL,85,n,PHO01,,
20250701,0,Tuesday,KCA,AL,86,SEA,AL,85,n,SEA03,,
20250701,0,Tuesday,CHA,AL,85,LAN,NL,86,n,LOS03,,
20250702,0,Wednesday,ATH,AL,89,TBA,AL,87,d,TAM02,,
20250702,0,Wednesday,SLN,NL,88,PIT,NL,88,d,PIT08,,
20250702,0,Wednesday,SDN,NL,86,PHI,NL,87,d,PHI13,,
20250702,0,Wednesday,MIN,AL,87,MIA,NL,85,n,MIA02,,
20250702,0,Wednesday,DET,AL,87,WAS,NL,87,n,WAS11,,
20250702,0,Wednesday,NYA,AL,86,TOR,AL,87,n,TOR02,,
20250702,0,Wednesday,CIN,NL,87,BOS,AL,88,n,BOS07,,
20250702,0,Wednesday,MIL,NL,87,NYN,NL,87,n,NYC20,,
20250702,0,Wednesday,ANA,AL,85,ATL,NL,87,n,ATL03,,
20250702,0,Wednesday,CLE,AL,85,CHN,NL,87,n,CHI11,,
20250702,0,Wednesday,BAL,AL,87,TEX,AL,87,n,ARL03,,
20250702,0,Wednesday,HOU,AL,86,COL,NL,86,n,DEN02,,
20250702,0,Wednesday,SFN,NL,87,ARI,NL,86,n,PHO01,,
20250702,0,Wednesday,KCA,AL,87,SEA,AL,86,n,SEA03,,
20250702,0,Wednesday,CHA,AL,86,LAN,NL,87,n,LOS03,,
20250703,0,Thursday,MIN,AL,88,MIA,NL,86,d,MIA02,,
20250703,0,Thursday,HOU,AL,87,COL,NL,87,d,DEN02,,
20250703,0,Thursday,DET,AL,88,WAS,NL,88,n,WAS11,,
20250703,0,Thursday,NYA,AL,87,TOR,AL,88,n,TOR02,,
20250703,0,Thursday,MIL,NL,88,NYN,NL,88,n,NYC20,,
20250703,0,Thursday,ANA,AL,86,ATL,NL,88,n,ATL03,,
20250703,0,Thursday,CLE,AL,86,CHN,NL,88,n,CHI11,,
20250703,0,Thursday,SFN,NL,88,ARI,NL,87,n,PHO01,,
20250703,0,Thursday,CHA,AL,87,LAN,NL,88,n,LOS03,,
20250703,0,Thursday,KCA,AL,88,SEA,AL,87,n,SEA03,,
20250704,0,Friday,BOS,AL,89,WAS,NL,89,d,WAS11,,
20250704,0,Friday,CIN,NL,88,PHI,NL,88,d,PHI13,,
20250704,0,Friday,SLN,NL,89,CHN,NL,89,d,CHI11,,
20250704,0,Friday,NYA,AL,88,NYN,NL,89,d,NYC20,,
20250704,0,Friday,TBA,AL,88,MIN,AL,89,d,MIN04,,
20250704,0,Friday,PIT,NL,89,SEA,AL,88,d,SEA03,,
20250704,0,Friday,TEX,AL,88,SDN,NL,87,d,SAN02,,
20250704,0,Friday,ANA,AL,87,TOR,AL,89,n,TOR02,,
20250704,0,Friday,DET,AL,89,CLE,AL,87,n,CLE08,,
20250704,0,Friday,MIL,NL,89,MIA,NL,87,n,MIA02,,
20250704,0,Friday,BAL,AL,88,ATL,NL,89,n,ATL03,,
20250704,0,Friday,CHA,AL,88,COL,NL,88,n,DEN02,,
20250704,0,Friday,HOU,AL,88,LAN,NL,89,n,LOS03,,
20250704,0,Friday,KCA,AL,89,ARI,NL,88,n,PHO01,,
20250704,0,Friday,SFN,NL,89,ATH,AL,90,n,SAC01,,
20250705,0,Saturday,TBA,AL,89,MIN,AL,90,d,MIN04,,
20250705,0,Saturday,SLN,NL,90,CHN,NL,90,d,CHI11,,
20250705,0,Saturday,ANA,AL,88,TOR,AL,90,d,TOR02,,
20250705,0,Saturday,CIN,NL,89,PHI,NL,89,d,PHI13,,
20250705,0,Saturday,BOS,AL,90,WAS,NL,90,d,WAS11,,
20250705,0,Saturday,KCA,AL,90,ARI,NL,89,d,PHO01,,
20250705,0,Saturday,BAL,AL,89,ATL,NL,90,d,ATL03,,
20250705,0,Saturday,MIL,NL,90,MIA,NL,88,d,MIA02,,
20250705,0,Saturday,NYA,AL,89,NYN,NL,90,d,NYC20,,
20250705,0,Saturday,DET,AL,90,CLE,AL,88,n,CLE08,,
20250705,0,Saturday,HOU,AL,89,LAN,NL,90,d,LOS03,,
20250705,0,Saturday,CHA,AL,89,COL,NL,89,n,DEN02,,
20250705,0,Saturday,TEX,AL,89,SDN,NL,88,n,SAN02,,
20250705,0,Saturday,SFN,NL,90,ATH,AL,91,n,SAC01,,
20250705,0,Saturday,PIT,NL,90,SEA,AL,89,n,SEA03,,
20250706,0,Sunday,BAL,AL,90,ATL,NL,91,d,ATL03,,
20250706,0,Sunday,CIN,NL,90,PHI,NL,90,d,PHI13,,
20250706,0,Sunday,BOS,AL,91,WAS,NL,91,d,WAS11,,
20250706,0,Sunday,ANA,AL,89,TOR,AL,91,d,TOR02,,
20250706,0,Sunday,DET,AL,91,CLE,AL,89,d,CLE08,,
20250706,0,Sunday,MIL,NL,91,MIA,NL,89,d,MIA02,,
20250706,0,Sunday,NYA,AL,90,NYN,NL,91,d,NYC20,,
20250706,0,Sunday,TBA,AL,90,MIN,AL,91,d,MIN04,,
20250706,0,Sunday,SLN,NL,91,CHN,NL,91,d,CHI11,,
20250706,0,Sunday,CHA,AL,90,COL,NL,90,d,DEN02,,
20250706,0,Sunday,KCA,AL,91,ARI,NL,90,d,PHO01,,
20250706,0,Sunday,HOU,AL,90,LAN,NL,91,d,LOS03,,
20250706,0,Sunday,PIT,NL,91,SEA,AL,90,d,SEA03,,
20250706,0,Sunday,TEX,AL,90,SDN,NL,89,n,SAN02,,
20250706,0,Sunday,SFN,NL,91,ATH,AL,92,n,SAC01,,
20250707,0,Monday,TBA,AL,91,DET,AL,92,n,DET05,,
20250707,0,Monday,COL,NL,91,BOS,AL,92,n,BOS07,,
20250707,0,Monday,MIA,NL,90,CIN,NL,91,n,CIN09,,
20250707,0,Monday,TOR,AL,92,CHA,AL,91,n,CHI12,,
20250707,0,Monday,PIT,NL,92,KCA,AL,92,n,KAN06,,
20250707,0,Monday,LAN,NL,92,MIL,NL,92,n,MIL06,,
20250707,0,Monday,CLE,AL,90,HOU,AL,91,n,HOU03,,
20250707,0,Monday,TEX,AL,91,ANA,AL,90,n,ANA01,,
20250707,0,Monday,ARI,NL,91,SDN,NL,90,n,SAN02,,
20250707,0,Monday,PHI,NL,91,SFN,NL,92,n,SFO03,,
20250708,0,Tuesday,NYN,NL,92,BAL,AL,91,n,BAL12,,
20250708,0,Tuesday,TBA,AL,92,DET,AL,93,n,DET05,,
20250708,0,Tuesday,SEA,AL,91,NYA,AL,91,n,NYC21,,
20250708,0,Tuesday,COL,NL,92,BOS,AL,93,n,BOS07,,
20250708,0,Tuesday,MIA,NL,91,CIN,NL,92,n,CIN09,,
20250708,0,Tuesday,TOR,AL,93,CHA,AL,92,n,CHI12,,
20250708,0,Tuesday,PIT,NL,93,KCA,AL,93,n,KAN06,,
20250708,0,Tuesday,LAN,NL,93,MIL,NL,93,n,MIL06,,
20250708,0,Tuesday,CHN,NL,92,MIN,AL,92,n,MIN04,,
20250708,0,Tuesday,WAS,NL,92,SLN,NL,92,n,STL10,,
20250708,0,Tuesday,CLE,AL,91,HOU,AL,92,n,HOU03,,
20250708,0,Tuesday,TEX,AL,92,ANA,AL,91,n,ANA01,,
20250708,0,Tuesday,ARI,NL,92,SDN,NL,91,n,SAN02,,
20250708,0,Tuesday,PHI,NL,92,SFN,NL,93,n,SFO03,,
20250708,0,Tuesday,ATL,NL,92,ATH,AL,93,n,SAC01,,
20250709,0,Wednesday,TBA,AL,93,DET,AL,94,d,DET05,,
20250709,0,Wednesday,TOR,AL,94,CHA,AL,93,d,CHI12,,
20250709,0,Wednesday,LAN,NL,94,MIL,NL,94,d,MIL06,,
20250709,0,Wednesday,PHI,NL,93,SFN,NL,94,d,SFO03,,
20250709,0,Wednesday,NYN,NL,93,BAL,AL,92,n,BAL12,,
20250709,0,Wednesday,SEA,AL,92,NYA,AL,92,n,NYC21,,
20250709,0,Wednesday,COL,NL,93,BOS,AL,94,n,BOS07,,
20250709,0,Wednesday,MIA,NL,92,CIN,NL,93,n,CIN09,,
20250709,0,Wednesday,PIT,NL,94,KCA,AL,94,n,KAN06,,
20250709,0,Wednesday,CHN,NL,93,MIN,AL,93,n,MIN04,,
20250709,0,Wednesday,WAS,NL,93,SLN,NL,93,n,STL10,,
20250709,0,Wednesday,CLE,AL,92,HOU,AL,93,n,HOU03,,
20250709,0,Wednesday,TEX,AL,93,ANA,AL,92,n,ANA01,,
20250709,0,Wednesday,ARI,NL,93,SDN,NL,92,n,SAN02,,
20250709,0,Wednesday,ATL,NL,93,ATH,AL,94,n,SAC01,,
20250710,0,Thursday,NYN,NL,94,BAL,AL,93,d,BAL12,,
20250710,0,Thursday,CHN,NL,94,MIN,AL,94,d,MIN04,,
20250710,0,Thursday,MIA,NL,93,CIN,NL,94,d,CIN09,,
20250710,0,Thursday,SEA,AL,93,NYA,AL,93,n,NYC21,,
20250710,0,Thursday,TBA,AL,94,BOS,AL,95,n,BOS07,,
20250710,0,Thursday,CLE,AL,93,CHA,AL,94,n,CHI12,,
20250710,0,Thursday,WAS,NL,94,SLN,NL,94,n,STL10,,
20250710,0,Thursday,ATL,NL,94,ATH,AL,95,n,SAC01,,
20250710,0,Thursday,TEX,AL,94,ANA,AL,93,n,ANA01,,
20250710,0,Thursday,ARI,NL,94,SDN,NL,93,n,SAN02,,
20250711,0,Friday,MIA,NL,94,BAL,AL,94,n,BAL12,,
20250711,0,Friday,CHN,NL,95,NYA,AL,94,n,NYC21,,
20250711,0,Friday,TBA,AL,95,BOS,AL,96,n,BOS07,,
20250711,0,Friday,COL,NL,94,CIN,NL,95,n,CIN09,,
20250711,0,Friday,SEA,AL,94,DET,AL,95,n,DET05,,
20250711,0,Friday,CLE,AL,94,CHA,AL,95,n,CHI12,,
20250711,0,Friday,TEX,AL,95,HOU,AL,94,n,HOU03,,
20250711,0,Friday,NYN,NL,95,KCA,AL,95,n,KAN06,,
20250711,0,Friday,WAS,NL,95,MIL,NL,95,n,MIL06,,
20250711,0,Friday,PIT,NL,95,MIN,AL,95,n,MIN04,,
20250711,0,Friday,ATL,NL,95,SLN,NL,95,n,STL10,,
20250711,0,Friday,ARI,NL,95,ANA,AL,94,n,ANA01,,
20250711,0,Friday,PHI,NL,94,SDN,NL,94,n,SAN02,,
20250711,0,Friday,LAN,NL,95,SFN,NL,95,n,SFO03,,
20250711,0,Friday,TOR,AL,95,ATH,AL,96,n,SAC01,,
20250712,0,Saturday,CHN,NL,96,NYA,AL,95,d,NYC21,,
20250712,0,Saturday,SEA,AL,95,DET,AL,96,d,DET05,,
20250712,0,Saturday,PIT,NL,96,MIN,AL,96,d,MIN04,,
20250712,0,Saturday,ATL,NL,96,SLN,NL,96,d,STL10,,
20250712,0,Saturday,MIA,NL,95,BAL,AL,95,d,BAL12,,
20250712,0,Saturday,LAN,NL,96,SFN,NL,96,d,SFO03,,
20250712,0,Saturday,TBA,AL,96,BOS,AL,97,d,BOS07,,
20250712,0,Saturday,CLE,AL,95,CHA,AL,96,d,CHI12,,
20250712,0,Saturday,COL,NL,95,CIN,NL,96,d,CIN09,,
20250712,0,Saturday,NYN,NL,96,KCA,AL,96,d,KAN06,,
20250712,0,Saturday,WAS,NL,96,MIL,NL,96,d,MIL06,,
20250712,0,Saturday,TEX,AL,96,HOU,AL,95,n,HOU03,,
20250712,0,Saturday,PHI,NL,95,SDN,NL,95,d,SAN02,,
20250712,0,Saturday,ARI,NL,96,ANA,AL,95,n,ANA01,,
20250712,0,Saturday,TOR,AL,96,ATH,AL,97,n,SAC01,,
20250713,0,Sunday,MIA,NL,96,BAL,AL,96,d,BAL12,,
20250713,0,Sunday,TBA,AL,97,BOS,AL,98,d,BOS07,,
20250713,0,Sunday,CHN,NL,97,NYA,AL,96,d,NYC21,,
20250713,0,Sunday,COL,NL,96,CIN,NL,97,d,CIN09,,
20250713,0,Sunday,SEA,AL,96,DET,AL,97,d,DET05,,
20250713,0,Sunday,CLE,AL,96,CHA,AL,97,d,CHI12,,
20250713,0,Sunday,TEX,AL,97,HOU,AL,96,d,HOU03,,
20250713,0,Sunday,NYN,NL,97,KCA,AL,97,d,KAN06,,
20250713,0,Sunday,WAS,NL,97,MIL,NL,97,d,MIL06,,
20250713,0,Sunday,PIT,NL,97,MIN,AL,97,d,MIN04,,
20250713,0,Sunday,ATL,NL,97,SLN,NL,97,d,STL10,,
20250713,0,Sunday,TOR,AL,97,ATH,AL,98,d,SAC01,,
20250713,0,Sunday,LAN,NL,97,SFN,NL,97,d,SFO03,,
20250713,0,Sunday,ARI,NL,97,ANA,AL,96,d,ANA01,,
20250713,0,Sunday,PHI,NL,96,SDN,NL,96,d,SAN02,,
20250718,0,Friday,BOS,AL,99,CHN,NL,98,d,CHI11,,
20250718,0,Friday,CHA,AL,98,PIT,NL,98,n,PIT08,,
20250718,0,Friday,ANA,AL,97,PHI,NL,97,n,PHI13,,
20250718,0,Friday,SDN,NL,97,WAS,NL,98,n,WAS11,,
20250718,0,Friday,SFN,NL,98,TOR,AL,98,n,TOR02,,
20250718,0,Friday,ATH,AL,99,CLE,AL,97,n,CLE08,,
20250718,0,Friday,KCA,AL,98,MIA,NL,97,n,MIA02,,
20250718,0,Friday,CIN,NL,98,NYN,NL,98,n,NYC20,,
20250718,0,Friday,NYA,AL,97,ATL,NL,98,n,ATL03,,
20250718,0,Friday,BAL,AL,97,TBA,AL,98,n,TAM02,,
20250718,0,Friday,DET,AL,98,TEX,AL,98,n,ARL03,,
20250718,0,Friday,MIN,AL,98,COL,NL,97,n,DEN02,,
20250718,0,Friday,SLN,NL,98,ARI,NL,98,n,PHO01,,
20250718,0,Friday,MIL,NL,98,LAN,NL,98,n,LOS03,,
20250718,0,Friday,HOU,AL,97,SEA,AL,97,n,SEA03,,
20250719,0,Saturday,SFN,NL,99,TOR,AL,99,d,TOR02,,
20250719,0,Saturday,KCA,AL,99,MIA,NL,98,d,MIA02,,
20250719,0,Saturday,CIN,NL,99,NYN,NL,99,d,NYC20,,
20250719,0,Saturday,ANA,AL,98,PHI,NL,98,n,PHI13,,
20250719,0,Saturday,CHA,AL,99,PIT,NL,99,n,PIT08,,
20250719,0,Saturday,SDN,NL,98,WAS,NL,99,n,WAS11,,
